video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"WaMKmERLmA4","[연인 9회 예고] ＂이젠 오지 마셔요. 난 이승에서 천수를 누리다 갈 생각이니＂, MBC 230901 방송","2023-08-26T14:31:51Z","UC7lb15P-Hux7A5gBuhCxtuQ","MBCdrama","24","23.28.08","연인|9회 예고|예고|남궁민|안은진|이학주|이다인|휴먼 역사멜로|멜로드라마|금토드라마|MBC","461862","0","0","593","https://i.ytimg.com/vi/WaMKmERLmA4/default.jpg","False","True","★★★More clips are available★★★iMBChttps://program.imbc.com/mydearestWAVVEhttps://www.wavve.com/player/vod?programid=C9902_C99000000025&landing=season#연인 #남궁민 #안은진"
"WQ0rBm5cuPU","끝나지 않는 미방분 털이! 여행 끝난김에 하드일주2 #태어난김에세계일주2","2023-08-27T12:10:00Z","UC2mnRZUYMDrhUEuJnZ9ghBw","태계일주 베이스캠프","24","23.28.08","태계일주|태계일주2|태어난김에|세계일주|인도|암리차르|와가보더|레|라다크|코르족|7동자|기안|기안84|덱스|빠니|빠니보틀|덱쪽이|침스님|국기하강식|탄두리|탄두리치킨|가죽|가죽가방|가죽자켓|리얼레더|인조가죽|히말라야|하드|불경|하드털이|하드일주|불교","195848","0","0","395","https://i.ytimg.com/vi/WQ0rBm5cuPU/default.jpg","False","True","여행 끝난김에 하드일주 제 2탄!"
"ABO8gVSLydk","⁠⁠본격 런던살이 시작! 런던 현지인 추천 맛집 가득한 나영이네 런던 이야기 ep.2","2023-08-27T11:00:10Z","UC0wNauoCVIfU_xtWwrczFiA","김나영의 nofilterTV","22","23.28.08","노필터티비|nofilter tv|김나영|nayoung kim|최신우|신우|sinu choi","180863","0","0","236","https://i.ytimg.com/vi/ABO8gVSLydk/default.jpg","False","True","본격적으로 시작된 #나영이네런던살이00:00 오프닝00:33 런던맛집 THE BARING03:39 카레먹는 이준이05:22 런던3일차 브리핑06:30 나영이네 OOTD07:23 런던맛집 THE WOLSELEY09:40 우버안에서10:02 자연사 박물관의 엄청난 줄10:33 사이언스 뮤지엄11:53 우번안에서13:00 런던맛집 TOCONOCO 15:31 런던카페 TOWPATH17:00 디자이너 유돈초이 사무실18:44 집에가는 길19:50 마트에서 장보기20:56 집이 최고–––• Channel인스타그램: http://www.instagram.com/nayoungkeem"
"oiqBksYfwKg","[꼬꼬무 92회 요약] ＂너희 엄마가 널 버렸어＂ 44년 동안 딸을 절대 찾을 수 없었던 이유","2023-08-25T14:30:30Z","UCPx-7AKiN1Z_qEVKhLQ5pAw","달리 [SBS DALI]","24","23.28.08","서류고아|실화탐사대|미연|해외입양|입양사기","318260","0","0","229","https://i.ytimg.com/vi/oiqBksYfwKg/default.jpg","False","True","#꼬꼬무 #꼬꼬무요약 #서류고아1975년 5월 충청북도 청주, 태순 씨네 삼남매 중 맏딸 경하는 똘똘하고 야무진 여섯 살이다. 애지중지하는 꽃신을 신고 경하가 집 앞에서 친구들과 노는 사이, 잠시 장을 보고 온 엄마,그런데 딸 경하가 보이지 않는다.  경하는 대체 어디로 사라진 걸까. 온 동네를 헤매고 문턱이 닳도록 경찰서를 찾아가 봐도꽃신 신고 사라진 경하의 흔적은 보이질 않는다. 딸을 찾아 헤맨 지 어느덧 십여 년...시간은 한참 흘러 2019년의 어느 날 아침, 태순 씨에게 한 통의 전화가 걸려 온다. 놀랍게도 경하가 미국에 살고 있다는 내용.그녀는 정말 내 딸이 맞을까? 충격과 거짓으로 가득 찬 경하의 44년, 그리고 우리가 몰랐던 경하가 실종되던 날의 무서운 진실.  장도연, 장성규, 장현성, 세 이야기꾼이 전하는 꼬리에 꼬리를 무는 그날 이야기 92회 – 사라진 소녀와 꽃신 (2023.08.24 방송)[꼬리에 꼬리를 무는 그날 이야기] 풀영상 다시보기 ▶ 꼬꼬무 홈페이지 : https://programs.sbs.co.kr/thetail/main▶ 웨이브(wavve) : https://www.wavve.com/"
"z4vgb4KgijU","The Korean Zombie Octagon Interview | UFC Singapore - RETIREMENT FIGHT","2023-08-26T15:49:40Z","UCvgfXK4nTYKudb0rFR6noLA","UFC","17","23.28.08","ufc|mma|ultimate fighting championship|press|conference|pre-fight|stream|live|dana|white|media|title|fight|free|fighters|bout|kick|puch|knockout|ko|finish|submission|win|best of|highlight|rematch|champion|champ|belt|Saturday|2023|divison|opponent|matchup|division|august 26|UFC SINGAPORE|former|featherweight|max|holloway|the|korean|zombie|garret armfield","574119","0","0","1435","https://i.ytimg.com/vi/z4vgb4KgijU/default.jpg","False","True","Following his defeat to Max Holloway in the main event of UFC Singapore on Saturday, The Korean Zombie announced his retirement from the UFC.@VisitSingapore OFFICIAL UFC SINGAPORE RESULTS 👉 https://ufc.ac/44tKmkySubscribe to get all the latest UFC content: http://bit.ly/2uJRzRRExperience UFC live with UFC FIGHT PASS, the digital subscription service of the UFC. Visit https://ufcfightpass.com/To order UFC Pay-Per-Views on ESPN+, visit https://bit.ly/2vNIBE8 (U.S. only)To order UFC Pay-Per-Views, visit http://welcome.ufcfightpass.com/#PPV (Non U.S.)Connect with UFC online and on Social:🔴 Website: http://www.ufc.com🔵 Twitter: http://www.twitter.com/ufc🔵 Facebook: http://www.facebook.com/ufc🔴 Instagram: http://www.instagram.com/ufc🟡 Snapchat: UFC🟣 Twitch: https://www.twitch.tv/ufcConnect with UFC FIGHT PASS on Social:🔵 Twitter: http://www.twitter.com/ufcfightpass🔵 Facebook: http://www.facebook.com/ufcfightpass🔴 Instagram: http://www.instagram.com/ufcfightpass#UFC #UFCSingapore #SingapoReimagine #VisitSingapore #PassionMadePossible"
"oOXxfpkPV4A","[23/24시즌 리그앙] 3R 파리 생제르맹 vs RC 랑스 2분 하이라이트","2023-08-26T22:09:03Z","UCnBht7BrOx-A328KFXgysqQ","쿠팡플레이 스포츠","22","23.28.08","[none]","363928","0","0","1116","https://i.ytimg.com/vi/oOXxfpkPV4A/default.jpg","False","True","[23/24시즌 리그앙] 3R 파리 생제르맹 vs RC 랑스 2분 하이라이트쿠팡플레이에서 23-24시즌 리그앙 생중계와 2분 하이라이트, 풀 하이라이트, 경기 다시보기, 골모음, 주요 장면 등 영상 컨텐츠를 가장 빠르게 만나보세요!지금 쿠플하세요https://coupangplay.app.link/n3qaH9NzACb"
"nklp8KZqNrQ","세상을 바꾼 미친 사람, 일론 머스크 / 소비더머니","2023-08-27T07:00:18Z","UCjHn_Os5NoCXZyoXzuKth9w","소비더머니","25","23.28.08","사이버트럭|모델3|모델s|모델y|모델x|도지코인|트위터|저커버그|오픈ai|인공지능","138473","0","0","250","https://i.ytimg.com/vi/nklp8KZqNrQ/default.jpg","False","True","다들 안 될 거라고, 정신이 나갔다고 했지만 자신의 길을 가면서 많은 것들을 변화시키고 있는 일론 머스크.이제 50을 넘은 그는, 앞으로 세상을 어떤 모습으로 더 바꿀 수 있을까요?일론 머스크 이야기를 전해드립니다.#일론머스크 #테슬라 #스페이스X"
"X0l5xX4yvLI","남편 없는 남편동창회(홈캠관찰)","2023-08-27T10:00:19Z","UCM9m5BHwm-lU7tK07co3ClA","김계정","22","23.28.08","부부|결혼|김계정|계정|김아내|김딸|홈캠|cctv|홈파티|동창회","202741","0","0","355","https://i.ytimg.com/vi/X0l5xX4yvLI/default.jpg","False","True","오늘도 좋은하루 되시길 바랍니다.김계정 인스타 : https://www.instagram.com/gxxjxxg/김딸 까까값 멤버십 가입 : https://www.youtube.com/channel/UCM9m5BHwm-lU7tK07co3ClA/join#김계정 #홈캠 #집들이음원출처 브금대통령  httpswww.youtube.comuserGwooA"
"dE_ddOigeZA","PLAVE (플레이브) - The 6th Summer (여섯 번째 여름) | Show! MusicCore | MBC230826방송","2023-08-26T06:48:08Z","UCe52oeb7Xv_KaJsEzcKXJJg","MBCkpop","10","23.28.08","mbc|KPOP|dance|song|korea|korean|show|music core|live|stage|girl|boy|idol|한류|korean wave|ingigayo|show champion|mnet|엠넷|music bank|쇼 음악중심|쇼음악중심|쇼음중|음중|예능 연구소 플레이브|플레이브|PLAVE|여섯 번째 여름|The 6th Summer|PLAVE Fancam|The 6th Summer Fancam|플레이브 직캠|여섯 번째 여름 직캠|플레이브 여섯 번째 여름|예준|노아","207915","0","0","2279","https://i.ytimg.com/vi/dE_ddOigeZA/default.jpg","False","True","PLAVE (플레이브) - The 6th Summer (여섯 번째 여름) | Show! MusicCore | MBC230826방송#PLAVE #The6thSummer #MBCKPOP★★★More clips are available★★★iMBChttps://program.iMBC.com/musiccoreWAVVEhttps://www.wavve.com/player/vod?programid=M_1000788100000100000"
"QjlF7xG_5z4","SUB) 으슥한 산 속을 걷고있는데 갑자기 거대한 뱀이 튀어나온다면...? 진짜 역대급 찐리액션 개웃김ㅋㅋㅋ#리액션맛집 #폭소바겐","2023-08-27T06:30:13Z","UCCZ3InIIho_BmoaZIiiwDSg","땅콩찐콩","23","23.28.08","몰래카메라|몰카|웃긴영상|개그|웃음|땅콩찐콩|김지영|이수빈|여자유튜버|개그유튜버|개그우먼|개그맨|예능|웃음맛집|버라이어티|예능몰카|여사친|남사친|해피바이러스|비타민|리액션맛집|장난|데이트|리액션|놀래키기|뱀|뱀몰카|조지기|찐리액션","108913","0","0","411","https://i.ytimg.com/vi/QjlF7xG_5z4/default.jpg","False","True","#폭소바겐 #놀래키기 #순삭 #조지기안녕하세요 땅콩찐콩입니다! 이번영상 외국에 재밌는 놀래키기 뱀 몰카가 있길래 제대로 리액션 맛집들만 찾아가서 재밌게 놀리고 왔습니다 과연 다들 어떤 재밌는 반응이 나왔을지 기대해주시구요! 구독&좋아요 부탁드립니다몰카,예능,먹방,꽁트 등 다양한 장르를 하는 개그우먼 김지영, 이수빈의 버라이어티 채널입니다~!!오늘도 재밌게 봐주세요~!!!^^*이수빈 인스타 : https://instagram.com/subin088이메일 : ytostm@naver.com틱톡 : www.tiktok.com/@subin088*김지영 인스타 : https://instagram.com/genius8704이메일 : genius8704@naver.com*땅콩찐콩 팬카페 : https://m.cafe.naver.com/ca-fe/web/cafes/30375700"
"Y4GBXAVDtXM","손흥민이 케인 없이도 잘하는 이유","2023-08-26T09:25:17Z","UChb4gtsgSdwMDktdLukfrfw","김진짜 Real KIM","17","23.28.08","김진짜|축구|손흥민|손흥민 케인|케인 뮌헨|케인 이적|케인 공백|손케 듀오|손흥민 케인 없이|토트넘 케인 공백|포스테코글루|토트넘|김진짜 포스테코글루|김진짜 손흥민 케인|포스테코글루 전술|손흥민 분석","395660","0","0","684","https://i.ytimg.com/vi/Y4GBXAVDtXM/default.jpg","False","True","해리 케인 선수가 결국 바이에른 뮌헨으로 이적했습니다. 과연 손흥민 선수는 케인 없이도 잘할 수 있을까요? 토트넘은 케인의 공백을 어떻게 메울 수 있을까요?인스타그램:https://www.instagram.com/kimjinjja10/?hl=ko비즈니스 문의:qksdidhkdwk@naver.com"
"PXo663ORa_c","연변 사람들이 먹는 길거리 음식들 ⎥🇨🇳연변2","2023-08-24T08:28:56Z","UC9gxOp_-R78phMHmv2bW_sg","원지의하루","22","23.28.08","중국여행|중국여행 브이로그|연변 여행|여행 브이로그|세여행브이로그|세계여행 유튜버|여행 유튜버|중국 길거리 음식","767106","0","0","1171","https://i.ytimg.com/vi/PXo663ORa_c/default.jpg","False","True","중국 연변 여행 브이로그2연변에서 길밥을 해보았어여ㅓㅓ마싯는고🪵🍛 ☕️ 🛌💛 • Email  :  wonjileelife@gmail.com • Instagram  :  https://www.instagram.com/im1g/ • Book(저서)  : http://bit.ly/323YAbO • 톱밥꼰주(부채널) : https://bit.ly/3zvfsg5"
"jOU1S9Z0TfE","요정 캐릭터 만들어준 태호랑 간만에 떠드는 무도 이야기","2023-08-27T08:30:24Z","UCN5XdqTDRbyjXPF5NXUqWdA","요정재형","22","23.28.08","정재형|요정재형|요정|페어리|강민경|걍밍경|유재석|뜬뜬|뚠뚠|이미주|미주|런닝맨|이적|다행이다|안테나뮤직|안테나|유희열|이효리|해듬이|강아지|반려견|반려인|해듬|시각장애인|시각장애인 안내견|안내견|안내견학교|삼성화재 안내견학교|피아노|피아노 연주|정재형 피아노|무한도전|무한도전 정재형|순정마초|무한도전 순정마초|정재형 순정마초|애견인|파리지앵|프랑스어|화분|정원|가드닝|베란다 가드닝|리트리버|래브라도 리트리버|엄정화|이상순|성시경|running|식물|식집사|식물 키우기|베란다 정원|정원 꾸미기|오분순삭|김태호피디|댄스가수유랑단|유랑단|환불원정대|무한도전 레전드|무한도전 추격전|김태호|teo|정형돈|박명수|정준하|무한도전 이야기|활명수|할명수","207048","0","0","282","https://i.ytimg.com/vi/jOU1S9Z0TfE/default.jpg","False","True","태호야 앞으로 재밌는 예능 많이 만들어 줘~~~~ (나 불러)#무한도전 #오분순삭 #김태호"
"c_yCRwh97M8","플레이브 (PLAVE) '여섯 번째 여름' M/V","2023-08-24T09:00:33Z","UCPZIPuQPrfrUG9Xe_okEmQA","PLAVE 플레이브","24","23.28.08","플레이브|Plave|예준|노아|밤비|은호|아이돌|케이팝|KPOP|버츄얼|버츄얼 유튜버|버튜버|vtuber|버츄얼 아이돌|니지산지|레볼루션 하트|Revolution heart|이세돌|이세계 아이돌|홀로라이브","2209540","0","0","7100","https://i.ytimg.com/vi/c_yCRwh97M8/default.jpg","False","True","PLAVE 1st Mini Album'ASTERUM : The Shape of Things to Come'2023.08.24 THU 6PM (KST)🔹PLAVE (플레이브) OfficialTwitter : https://twitter.com/plave_officialInstagram : https://www.instagram.com/plave_officialTiktok : https://www.tiktok.com/@plave_officialFacebook : https://www.facebook.com/PLAVE-%ED%94%8C%EB%A0%88%EC%9D%B4%EB%B8%8C-101912562569633Toonation : https://toon.at/donate/637987582526200852#PLAVE #플레이브"
"nNA-sbOzHl4","[4K] AKMU(악뮤) “Love Lee” Band LIVE Concert │러블리한 찬혁&수현의 밴드라이브💘 [it’s KPOP LIVE 잇츠라이브]","2023-08-25T08:00:11Z","UCB9e3pof1o83aa0kkaoeJGA","it's Live","24","23.28.08","AKMU|악뮤|악동뮤지션|Love Lee|이찬혁|이수현|악뮤 컴백|K팝스타시즌2|케이팝스타2|KPOP Group|KPOP Idol|KPOP|MDR|잇츠라이브|itsLive|Band|Band LIVE|밴드|밴드라이브|콘서트|온라인콘서트|온콘|공연|축제","609573","0","0","1083","https://i.ytimg.com/vi/nNA-sbOzHl4/default.jpg","False","True","잇츠라이브를 찾아온 AKMU (악뮤)!!😍청량하고 밝은 에너지를 담은 곡,AKMU의 'Love Lee’ 무대를 지금 바로 만나보세요💗악뮤 - “Love Lee”#itsLive #AKMU #LoveLee #악뮤 #이찬혁 #이수현 #밴드 #KPOP #잇츠라이브"
"4i4HR1C3cQg","오랜만에 또PD를 만났습니다. 이제는 말할 수 있다","2023-08-27T03:23:43Z","UCX1rx9DtJTkXqdW0p5k4q-w","찬영쿤 BreadChan","24","23.28.08","옆집형|베트남|호치민|하노이|동남아|여행|맛집|먹방|코이티비|여직원|브레드찬|찬영쿤|릴리|여동생|우유|또피디|감동|여행유튜버|곽튜브|빠니보틀|채코제|데이트|찬영쿤릴리|koitv|breadchan","64193","0","0","162","https://i.ytimg.com/vi/4i4HR1C3cQg/default.jpg","False","True","안녕하세요오랜만에 베트남에서 함께 옆집형 채널 팀으로 일했던또피디 소연이를 만나서 촬영했습니다.구독과 알람 설정을 하시면 다음 영상이 올라 왔을 때 바로 보실 수 있습니다!원하시는 컨텐츠가 있으시다면 댓글로 편하게 말씀해주세요!#또피디 #찬영쿤 #옆집형팀-----------------------------------------------------------------------------------인스타그램: @zzann12 (https://instagram.com/zzann12)각종 문의: yogoyou12@gmail.com카메라: Gopro 11 black.편집: 프리미어프로배경음악: 유튜브 브금대통령"
"hb73cGFLzKk","aespa 에스파 'Better Things' Performance Video","2023-08-26T09:00:34Z","UC9GtSLeksfK4yuJ_g1lgQbg","aespa","10","23.28.08","aespa|에스파|better things|카리나|지젤|윈터|닝닝|karina|giselle|winter|ningning|performance|stage|choreography|퍼포먼스|안무|dance","941911","0","0","3095","https://i.ytimg.com/vi/hb73cGFLzKk/default.jpg","False","True","aespa's new single Better Things is out!Listen and download on your favorite platform: https://aespa.lnk.to/BetterThings🐠 'Better Things' MV https://youtu.be/gfk3QLU1x0Eaespa Officialhttps://www.youtube.com/c/aespahttps://www.instagram.com/aespa_officialhttps://www.tiktok.com/@aespa_officialhttps://twitter.com/aespa_Officialhttps://www.facebook.com/aespa.officialhttps://weibo.com/aespa#aespa #BetterThings #aespaBetterThings #æspa #에스파"
