video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"STxKLr-33A4","Nos vamos","2023-08-27T15:00:16Z","UCP2nIE2r-0oI7cgFrytS6hA","Wine XD","20","23.28.08","wine|winexd|wine xd|orejitas de lince|zarpado sucio|el nublado|pelosombra|orejitas|zarpado|mudanza|casa nueva|despedida|gatos|gatos graciosos|doblaje gatos|doblaje gracioso|doblaje wine|humor|comedia","122475","0","0","1555","https://i.ytimg.com/vi/STxKLr-33A4/default.jpg","False","True","-INSTAGRAM: https://www.instagram.com/wine_xd/-TWITTER: https://twitter.com/wineMFN-CONTACTO NEGOCIOS: winemfngames@gmail.com-Música del final:▶️https://www.youtube.com/watch?v=kFZiB-ChnG0"
"hf6_QRHy7j8","Hola!!! | Nicola Porcella","2023-08-27T04:03:30Z","UC7NOHTGwbaavsyZuq8GWijw","Nicola Porcella 12Of","24","23.28.08","nicola porcella|nicola porcella la casa de los famosos|nicola|nicola la casa de los famosos","166465","0","0","1752","https://i.ytimg.com/vi/hf6_QRHy7j8/default.jpg","False","True","Ojalá este sea el bueno 🥲"
"YgRWTbcegrA","Las SORPRESAS en la PRIMERA CONVOCATORIA del JIMMY LOZANO","2023-08-26T17:30:02Z","UC3FZXEISM3LZJ0hhmVL815Q","Área Técnica MX","17","23.28.08","area tecnica mx|futbol|futbol mexicano|liga mx|apertura 2023|balon de futbol|guantes de portero|area tecnica|draftea|codere|onefootball|cracks mx|nike|adidas|playdoit|jimmy lozano|jaime lozano|convocatoria|convocados|convocatora de jaime lozano|seleccion mexicana|convocatoria seleccion mexicana|convocatoria jimmy lozano|mexico|convocatoria mexico|mexico vs australia|mexico vs uzbekistan|carlos vela seleccion mexicana|julian quiñones seleccion mexicana","246129","0","0","307","https://i.ytimg.com/vi/YgRWTbcegrA/default.jpg","False","True","💀SÉ MIEMBRO DEL CANAL ► https://bit.ly/ATMXMiembros🔥GRUPO DE TELEGRAM ► https://bit.ly/ATMXTelegram Acá, como ya lo he venido haciendo te voy a adelantar algunos de los nombres que estarán en la siguiente convocatoria, repito, con muchas sorpresas, algo de polémica y la firma completita ahora sí del nuevo técnico nacional… Yo soy Fer Herrera y esto es Área Técnica MXTIKTOK ► http://bit.ly/ATMXTikTokINSTAGRAM ► http://bit.ly/ATMXInstaFACEBOOK ► http://bit.ly/ATMXFaceSPOTIFY ► http://bit.ly/ATMXSpotify *(PODCAST PRÓXIMAMENTE)*INSTAGRAM DE FER ► https://bit.ly/InstaferheerrTWITTER DE FER ► https://bit.ly/TwitterferheerrINSTAGRAM DE PAULINA ► http://bit.ly/PaulinaIvanaInstaÚnete a este canal para acceder a sus beneficios:https://www.youtube.com/channel/UC3FZXEISM3LZJ0hhmVL815Q/join"
"5yLMISk-5u4","ABRÍ un CANAL de ROBLOX!!","2023-08-27T17:45:00Z","UC7jtSuXXamDt0eKFfYfGLDQ","AQUISI","20","23.28.08","aquisi|aquino|aquinoby2002|2023|abri un nuevo|canal de roblox|solo de roblox|contenido roblox|aquisiblox|aquisi roblox|nuevo canal aquino|aquisi nuevo canal|exclusivo roblox|aquino502|roblox gameplay|nuevo canal aquisi","285738","0","0","1338","https://i.ytimg.com/vi/5yLMISk-5u4/default.jpg","False","True","• Nuevo Canal de Roblox: https://www.youtube.com/@AQUISIblox"
"mmiQTD4dzOs","Lithuania 🇱🇹 vs Mexico 🇲🇽 | J9 Highlights | FIBA Basketball World Cup 2023","2023-08-27T15:03:20Z","UCtInrnU3QbWqFGsdKT1GZtg","FIBA - The Basketball Channel","17","23.28.08","27.08.2023|27/08/2023|LTU|LTU v MEX 27.08.2023|Lithuania|Lithuania (LTU)|FIBA|FIBA Basketball World Cup|FIBA Basketball World Cup 2023|MEX|Mexico|Mexico (MEX)|basketball|highlights","99309","0","0","159","https://i.ytimg.com/vi/mmiQTD4dzOs/default.jpg","False","True","#FIBAWC #WinForAllWatch the game highlights between Lithuania and Mexico in the First Round of the FIBA Basketball World Cup 2023.🏀 Love to watch basketball? We show dozens of free live games per week! Subscribe and hit the bell 🔔 http://fiba.com/subYTClick here for more:https://www.fiba.basketball/basketballworldcup/2023Facebook: http://facebook.com/FIBAWCTwitter: http://twitter.com/FIBAWCInstagram: http://instagr.am/FIBAWCTikTok: https://www.tiktok.com/@fibaTwitch: http://www.twitch.tv/fiba Sina Weibo: http://weibo.com/FIBAofficial"
"uMHpc27e6Zw","Resumen y goles | Santos 2-1 Chivas | AP2023-J5 | Liga Mx | TUDN","2023-08-27T05:30:39Z","UCTIyEyDNHPrwVFPhpi5dm0A","TUDN México","17","23.28.08","Televisa|Univision|TUDN|Televisa deportes|TUDN México|TUDN USA|Deportes|soccer|futbol mexicano|Liga Mx 2023|apertura 2023|jornada 5|santos vs chivas resumen|santos liga mx|chivas liga mx|Resumen Chivas|Santos 2-1 Chivas","555934","0","0","664","https://i.ytimg.com/vi/uMHpc27e6Zw/default.jpg","False","True","La mayor oferta de partidos de la Liga Mx en ViX: https://vix.com/es-es/deportes?utm_medium=organic_social&utm_source=youtube&utm_campaign=live-soccer&utm_content=ed_sports_mxSantos derrota a Chivas y apaga el gran inicio de torneo de los dirigidos por Paunovic."
"Y-0Fh4LyWHQ","Hace 100 Días Construí un Ecosistema, Esto Sucedió","2023-08-26T12:00:26Z","UCrV5SxP7QItwXe7rEEGOx5g","Dr. Plants Español","15","23.28.08","[none]","449557","0","0","324","https://i.ytimg.com/vi/Y-0Fh4LyWHQ/default.jpg","False","True","Escorpiones, arañas saltadoras, milpiés, ¡y mucho más! Durante los últimos 100 días, documenté una pequeña parte del bosque. ¡Mira cómo se transforma de un páramo árido a un ecosistema próspero!"
"M-9BBxmi-8w","Blasphemous (El Dark Souls Católico) : La Historia en 1 Video + DLC","2023-08-26T17:00:11Z","UCSM3FVwdCIJfU0OdjKZb94A","El Fedelobo","20","23.28.08","federico|gameplays|juegos|comedia|fedelobo|gameplay|games|videogames|fedewolf|la historia en 1 video|historias fedelobo|historias fedewolf|la saga en 1 video|tops|top videojuegos","341847","0","0","1253","https://i.ytimg.com/vi/M-9BBxmi-8w/default.jpg","False","True","La Historia de Dark Souls https://www.youtube.com/watch?v=cRKdsrY1wb4 Ya tenemos playeras! https://worales.mx/collections/fedelobo Directos de Lunes a Viernes 8:00 pm (MX) en mi canal de Twitch: https://www.twitch.tv/elfedelobo Canal de series y películas: https://www.youtube.com/elfedewolf Segundo canal de videojuegos: https://www.youtube.com/c/Pixelteca Canal con Nadia: https://www.youtube.com/c/amorsindistancia Mi Podcast con Criss Martell: https://www.youtube.com/@LaPensionCFContacto/Negocios/Conferencias: contacto@fedelobo.com.mxSígueme también en las redes sociales:Twitter: https://twitter.com/SoyFedeloboInstagram: https://www.instagram.com/soyfedeloboFacebook: https://www.facebook.com/soyfedeloboTik Tok: https://www.tiktok.com/@soyfedelobo"
"JcgTL5MrZmk","Raúl Jiménez desgastó a los Gunners y casi mete un golazo | Resumen | Liga Premier | Paramount+","2023-08-27T00:00:07Z","UCW8leg1zCALE3STqOhisitA","Paramount+ México","24","23.28.08","paramount+|paramount plus latinoamerica|paramount plus|ParamountPlus|Chilena de Raúl Jiménez Hoy|Golazo de Raúl Jiménez con el Fulham|Primer gol de Raúl con el Fulham en la premier league|Todos los goles de Raúl Jiménez con los wolves|Mejores jugadas de Declan Rice|Gol de Declan Rice con el Arsenal|Partido del Arsenal hoy|Donde ver el partido del Arsenal","223455","0","0","280","https://i.ytimg.com/vi/JcgTL5MrZmk/default.jpg","False","True","En un buen partido de Raúl Jiménez, el Fulham se va con un punto del Emirates Stadium frente al Arsenal, donde el mexicano se quedó cerca de marcar uno de los mejores goles de su carrera.𝘊𝘰𝘯𝘵𝘦𝘯𝘪𝘥𝘰 𝘦𝘹𝘤𝘭𝘶𝘴𝘪𝘷𝘰 𝘱𝘢𝘳𝘢 🇲🇽, 🇬🇹, 🇵🇦, 🇭🇳, 🇨🇷, 🇳🇮 y 🇸🇻Obtén más información sobre Paramount+: https://www.paramountplus.comSuscríbete al canal de YouTube: https://www.youtube.com/channel/UCW8l...Síguenos en Facebook: https://www.facebook.com/ParamountPlu...Síguenos en Twitter: https://twitter.com/ParamountPlusLASíguenos en Instagram: https://www.instagram.com/paramountpl...Síguenos en TikTok: https://www.tiktok.com/@paramountplus...Descarga la aplicación de Paramount+ Latinoamérica para teléfonos móviles y tabletas:https://smart.link/z36qrfjaimzimParamount+ incluye miles de episodios de: Comedy Central, MTV, Nickelodeon, Paramount Pictures, Smithsonian Channel y más.No te pierdas la colección Paramount+ Originals, que incluye programas y películas exclusivas que solo verás aquí, como iCarly, Kamp Koral: SpongeBob’s Under Years y temporadas como From Cradle To Stage.Hay algo para cada estado de ánimo y cada miembro de la familia en Paramount+."
"41ZPNmoVJrQ","West Ham es líder tras el primer partido de Edson como titular | Resumen | Liga Premier | Paramount+","2023-08-27T00:00:01Z","UCW8leg1zCALE3STqOhisitA","Paramount+ México","24","23.28.08","paramount+|paramount plus latinoamerica|paramount plus|ParamountPlus|Edson Álvarez|Edson|Machin|West Ham|West Ham United|Brighton|Premier League|Liga Premier","178238","0","0","60","https://i.ytimg.com/vi/41ZPNmoVJrQ/default.jpg","False","True","¡El Machin y su West Ham la están rompiendo! 😎🔥🇲🇽 Edson Álvarez y compañía derrotan a domicilio al Brighton y duermen como líderes de #LaPremierEnParamount. 🔝 𝘊𝘰𝘯𝘵𝘦𝘯𝘪𝘥𝘰 𝘦𝘹𝘤𝘭𝘶𝘴𝘪𝘷𝘰 𝘱𝘢𝘳𝘢 🇲🇽, 🇬🇹, 🇵🇦, 🇭🇳, 🇨🇷, 🇳🇮 y 🇸🇻+++++++++++++++++++++++++++++++++++++++++++++++++++++++++Obtén más información sobre Paramount+: https://www.paramountplus.comSuscríbete al canal de YouTube: https://www.youtube.com/channel/UCW8l...Síguenos en Facebook: https://www.facebook.com/ParamountPlu...Síguenos en Twitter: https://twitter.com/ParamountPlusLASíguenos en Instagram: https://www.instagram.com/paramountpl...Síguenos en TikTok: https://www.tiktok.com/@paramountplus...Descarga la aplicación de Paramount+ Latinoamérica para teléfonos móviles y tabletas:https://smart.link/z36qrfjaimzimParamount+ incluye miles de episodios de: Comedy Central, MTV, Nickelodeon, Paramount Pictures, Smithsonian Channel y más.No te pierdas la colección Paramount+ Originals, que incluye programas y películas exclusivas que solo verás aquí, como iCarly, Kamp Koral: SpongeBob’s Under Years y temporadas como From Cradle To Stage.Hay algo para cada estado de ánimo y cada miembro de la familia en Paramount+."
"XGqKJmjelW8","LATIN MAFIA - Julietota (VIDEO OFICIAL)","2023-08-25T06:00:10Z","UCgyk9i0jInzZ4PFbMTTRsEA","LATIN MAFIA","22","23.28.08","[none]","1226731","0","0","3361","https://i.ytimg.com/vi/XGqKJmjelW8/default.jpg","False","True","https://open.spotify.com/artist/6XTGK...Spotify//Apple: LATIN MAFIAIG:@itslatinmafia"
"Hz1OaGxSNik","Hicimos La Guerra Mas Grande De Todo Minecraft","2023-08-26T21:10:55Z","UCJF8O7kxN7xZgzw_JaeZqvQ","AND 010","20","23.28.08","[none]","143282","0","0","573","https://i.ytimg.com/vi/Hz1OaGxSNik/default.jpg","False","True","#minecraft 🔴 DIRECTOS TWITCH: https://www.twitch.tv/and_010🔵 TWITTER: https://twitter.com/AND_0100🟣 DISCORD: https://discord.gg/PQcnY3Xnd5⚫ TIKTOK: https://www.tiktok.com/@and_0010?lang=es🟠 INSTAGRAM: https://www.instagram.com/and_0100/🟡 CANAL DE YT: https://www.youtube.com/@ANDRANDOM010🟢 Sonríe :D🛑 Correo de negocios: and010contacto@gmail.com📜Mod: https://www.curseforge.com/minecraft/mc-mods/clay-soldiers-mod"
